movie_id	title	genre	tag
26211	More (1969)	['Crime', 'Drama', 'Romance']	"['pink floyd', 'pink floyd', ""sven's to see list""]"
26222	Dodesukaden (DÃ´ desu ka den) (1970)	['Drama', 'Fantasy']	['drinking', 'families in crisis', 'friendship', 'gossip', 'imagination', 'poverty', 'slum', 'tokyo', 'wife swapping', 'akira kurosawa', 'japan']
26225	Claire's Knee (Le Genou de Claire) (1970)	['Comedy', 'Romance']	
26226	Hi, Mom! (1970)	['Comedy']	['brian depalma', 'brian depalma', 'brian de palma', 'robert de niro']
26228	Swedish Love Story, A (KÃ¤rlekshistoria, En) (1970)	['Drama', 'Romance']	"[""erlend's dvds""]"
26230	On a Clear Day You Can See Forever (1970)	['Comedy', 'Musical', 'Romance']	['hypnosis']
26231	Performance (1970)	['Crime', 'Drama', 'Thriller']	"['atmospheric', 'disturbing', 'enigmatic', 'hallucinatory', 'sensual', 'sexual', 'stylized', 'nicolas roeg', 'existential', 'nicolas roeg', 'nudity (rear)', 'nudity (topless)', ""tumey's dvds"", 'wired 50 greatest soundtracks', 'esoteric plotlines']"
26240	Beguiled, The (1971)	['Drama', 'Thriller', 'War']	['less than 300 ratings']
26241	Devils, The (1971)	['Drama']	['nudity (full frontal)']
26242	Duel (1971)	['Action', 'Mystery', 'Thriller']	"['allegorical', 'in netflix queue', 'cafe', 'cars', 'chase', 'dusty', 'grudge', 'hinterland', 'monotonous', 'no plot', 'on the road', 'overrated', 'pointless', 'road rage', 'trucks', 'master piece', 'bibliothek', 'directorial debut', 'legenda pt-br', ""erlend's dvds"", 'spielberg', 'thriller', 'truck', 'to rent', 'master piece', 'thriller', 'steven spielberg', 'steven spielberg']"
26246	Johnny Got His Gun (1971)	['Drama', 'War']	['less than 300 ratings']
26249	They Call Me Trinity (Lo chiamavano TrinitÃ ) (1971)	['Comedy', 'Western']	['less than 300 ratings', 'plot: seven samurai', 'spaghetti western', 'terence hill']
26251	Mon Oncle Antoine (1971)	['Drama']	['nudity (topless)', 'nudity (topless - brief)', 'classic']
26258	Topo, El (1970)	['Fantasy', 'Western']	['disturbing', 'atmospheric', 'disturbing', 'hallucinatory', 'harsh', 'passionate', 'poignant', 'sweeping', 'existentialism', 'dvd', 'atmospheric', 'cult film', 'existencialism', 'jodorowsky']
26265	Dr. Phibes Rises Again (1972)	['Adventure', 'Comedy', 'Horror', 'Romance']	"[""erlend's dvds"", 'vincent price', 'vincent price']"
26269	Lone Wolf and Cub: Sword of Vengeance (Kozure Ãkami: Kowokashi udekashi tsukamatsuru) (1972)	['Action', 'Crime']	['samurai', 'lone wolf and cub series']
26270	Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ãkami: Sanzu no kawa no ubaguruma) (1972)	['Action', 'Adventure']	['samurai', 'lone wolf and cub series']
26271	Lady Sings the Blues (1972)	['Drama', 'Musical']	['less than 300 ratings', 'hw drama', 'not corv lib']
26277	Slither (1973)	['Comedy', 'Crime', 'Thriller']	
26280	Traffic (Trafic) (1971)	['Comedy']	['easily confused with other movie(s) (title)']
26283	Charley Varrick (1973)	['Crime', 'Drama', 'Thriller']	"['andy robinson', 'don siegel', 'bank robbery', 'crime gone awry', 'cynical', 'gritty', 'one last heist', 'tense', 'visceral', 'wry', ""sven's to see list""]"
26285	Dark Star (1974)	['Comedy', 'Sci-Fi', 'Thriller']	['campy', 'scifi cult', 'surreal', 'john carpenter', 'directorial debut', 'aliens', 'let there be light', 'space travel', 'surreal', 'space travel', 'betamax', 'dvd-video']
26289	Emperor of the North (Emperor of the North Pole) (1973)	['Action', 'Drama', 'Thriller']	
26294	My Name Is Nobody (Il Mio nome Ã¨ Nessuno) (1973)	['Comedy', 'Western']	['sergio leone', 'spaghetti western', 'italian', 'sergio leone', 'retirement', 'old', 'spaghetti western', 'spaghetti western']
26301	Save the Tiger (1973)	['Drama']	
26302	Scarecrow (1973)	['Drama']	['car wash', 'depressing', 'losers', 'movielens top pick', 'al pacino', 'gene hackman', 'golden palm']
26303	Sisters (1973)	['Horror', 'Thriller']	['criterion', 'biting', 'chilly', 'claustrophobic', 'disturbing', 'downbeat', 'gloomy', 'hallucinatory', 'lurid', 'menacing', 'satirical', 'visceral', 'brian de palma']
26306	Theater of Blood (1973)	['Comedy', 'Horror', 'Mystery']	"[""erlend's dvds"", 'vincent price', 'vincent price', 'violently silly']"
26313	California Split (1974)	['Comedy', 'Drama']	['gambling', 'robert altman', 'altman']
26318	Phantom of Liberty, The (FantÃ´me de la libertÃ©, Le) (1974)	['Comedy', 'Drama']	"['criterion', 'nudity (full frontal)', 'nudity (full frontal)', ""sven's to see list""]"
26323	Groove Tube, The (1974)	['Comedy']	
26326	Holy Mountain, The (MontaÃ±a sagrada, La) (1973)	['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']	['jodorowsky']
26336	Adventure of Sherlock Holmes' Smarter Brother, The (1975)	['Comedy', 'Crime', 'Mystery']	['dvd-r']
26339	Dolemite (1975)	['Action', 'Comedy']	
26345	Great Waldo Pepper, The (1975)	['Drama', 'Romance']	
26347	Irony of fate (Ironiya sudby, ili S legkim parom!) (1975)	['Comedy', 'Drama', 'Romance']	
26349	Night Moves (1975)	['Crime', 'Thriller']	['movie to see', 'gene hackman']
26350	Passenger, The (Professione: reporter) (1975)	['Drama']	"['library', 'antonioni', 'boring', 'jack nicholson', 'existential', 'jack nicholson', 'jack nicholson', 'jack nicholson', ""sven's to see list""]"
26359	1900 (Novecento) (1976)	['Drama', 'War']	"['communism', 'confrontational', 'italian history', 'long movie', ""erlend's dvds"", 'nudity (full frontal - notable)', 'bernardo bertolucci', 'gerard depardieu', 'robert de niro']"
26360	Small Change (Argent de poche, L') (1976)	['Comedy', 'Drama']	
26364	From Noon Till Three (1976)	['Comedy', 'Romance', 'Western']	
26366	Harlan County U.S.A. (1976)	['Documentary']	['national film registry', 'coal miners', 'kentucky', 'miners strike', 'mining', 'strike', 'union', 'poverty', 'criterion']
26371	Missouri Breaks, The (1976)	['Western']	['less than 300 ratings', 'jack nicholson', 'marlon brando']
26375	Silver Streak (1976)	['Action', 'Comedy', 'Crime']	['train', 'setting:train?', 'not corv lib', 'afi 100 (laughs)']
26379	Jesus of Nazareth (1977)	['Drama']	"['christianity', 'religion', ""erlend's dvds""]"
26386	High Anxiety (1977)	['Comedy', 'Thriller']	['chloris leachman is hilarious.', 'spoof', 'hitchcock parody', 'parody', 'friday night movie', 'hitchcock parody', 'mel brooks', 'mel brooks', 'hitchcock parody']
26388	Hound of the Baskervilles, The (1978)	['Comedy', 'Crime', 'Mystery']	['adapted from:book']
26391	New York, New York (1977)	['Drama', 'Musical', 'Romance']	
26393	Sorcerer (1977)	['Action', 'Thriller']	
26394	Turning Point, The (1977)	['Drama', 'Romance']	
26398	Capricorn One (1978)	['Drama', 'Sci-Fi', 'Thriller']	['conspiracy', 'dystopia', 'murder', 'conspiracy', 'oj', 'simpson', 'space travel', 'survival', 'survive', '70mm', 'betamax']
26404	In Praise of Older Women (1978)	['Comedy', 'Drama']	
26413	Snake in the Eagle's Shadow (Se ying diu sau) (1978)	['Action', 'Comedy']	"[""'that's where you enter from behind after a running jump'""]"
26414	Wedding, A (1978)	['Comedy', 'Drama']	['robert altman', 'less than 300 ratings', 'nudity (topless)']
26422	Hair (1979)	['Comedy', 'Drama', 'Musical']	"['must see!', ""erlend's dvds"", 'owned', 'owned', '70mm']"
26425	In-Laws, The (1979)	['Action', 'Comedy']	['hilarious', 'movielens top pick']
26431	Opening Night (1977)	['Drama']	
26462	Bad Boys (1983)	['Action', 'Crime', 'Drama']	['easily confused with other movie(s) (title)', 'sean penn', 'sean penn', 'betamax', 'dvd-video']
26464	Blue Thunder (1983)	['Action', 'Crime', 'Drama']	['nudity (full frontal)', 'just another f***ing a-hole!']
26465	D.C. Cab (1983)	['Action', 'Comedy']	['nudity (topless)']
26472	Norte, El (1984)	['Adventure', 'Drama']	['national film registry', 'rats', 'culture clash', 'social commentary', 'social commentary']
26476	Merry Christmas Mr. Lawrence (1983)	['Drama', 'War']	['great soundtrack', 'library', 'looks interesting -- plot', 'takeshi kitano']
26479	Pirates of Penzance, The (1983)	['Adventure', 'Comedy', 'Musical', 'Romance']	['less than 300 ratings', 'adapted from:operetta', 'pirates', 'playwright:gilbert & sullivan', 'swashbuckler', 'gilbert & sullivan', 'operetta']
26483	Rock & Rule (1983)	['Adventure', 'Animation', 'Musical', 'Sci-Fi']	['musical']
26485	Rumble Fish (1983)	['Drama']	['based on a book', 's.e. hinton', 'drama', 'surreal', 'youth', 'francis ford coppola']
26487	Star 80 (1983)	['Drama']	['nudity (topless)', 'nudity (topless - notable)', 'setting:playboy mansion (scene)']
26488	Star Chamber, The (1983)	['Action', 'Crime', 'Drama', 'Thriller']	['70mm']
26491	To Be Or Not To Be (1983)	['Comedy', 'Romance', 'War']	['mel brooks', 'remake', 'theater', 'world war ii', 'less than 300 ratings']
26492	Twilight Zone: The Movie (1983)	['Fantasy', 'Horror', 'Sci-Fi', 'Thriller']	['jerome bixby', 'incredibly troubled production', 'matheson', 'al leong']
26494	Suburbia (1984)	['Drama']	['easily confused with other movie(s) (title)', 'punks', 'suburbia']
26495	Yellowbeard (1983)	['Action', 'Adventure', 'Comedy']	['cameo:david bowie', 'pirates', 'pirates']
26497	Another Country (1984)	['Drama', 'Romance']	['rupert everett']
26498	Boy Meets Girl (1984)	['Drama']	
26504	Cloak & Dagger (1984)	['Action', 'Adventure', 'Children', 'Crime', 'Mystery', 'Thriller']	['easily confused with other movie(s) (title)', 'video game adaptation', 'betamax']
26509	Electric Dreams (1984)	['Comedy', 'Drama', 'Romance', 'Sci-Fi']	['betamax']
26513	Ice Pirates, The (1984)	['Action', 'Adventure', 'Comedy', 'Sci-Fi']	['sucks big time!', 'cult film', 'dystopia', 'robots', 'time travel', 'time travel']
26521	Racing with the Moon (1984)	['Comedy', 'Drama', 'Romance']	
26524	Times of Harvey Milk, The (1984)	['Documentary']	['crazy', 'seealso:milk(2008)', 'netflix', 'oscar (best documentary feature)']
26527	What Have I Done to Deserve This? (Â¿QuÃ© he hecho yo para merecer esto!!) (1984)	['Comedy', 'Drama']	['owned']
26544	Heaven Help Us (1985)	['Comedy', 'Drama']	['less than 300 ratings', 'high school']
26547	Police Story (Ging chaat goo si) (1985)	['Action', 'Comedy', 'Crime', 'Thriller']	['jackie chan', 'jackie chan', 'jackie chan', 'jackie chan']
26550	Mishima: A Life in Four Chapters (1985)	['Action', 'Drama']	['biographical view', 'topic:author']
26554	Quiet Earth, The (1985)	['Drama', 'Mystery', 'Sci-Fi']	['based on a book', 'post apocalyptic', 'apocalypse', 'isolation', 'last man on earth', 'post apocalypse', 'sf', 'apocalypse', 'death', 'nudity (rear)', 'nudity (topless)', 'post-apocalyptic', 'alone in the world', 'apocalypse', 'interesting', 'post apocalypse', 'tragic drama.', 'empty planet', 'isolation']
26555	Spies Like Us (1985)	['Comedy']	['so funny', '70mm', '70mm']
26558	Stuff, The (1985)	['Comedy', 'Horror', 'Mystery', 'Sci-Fi']	
26561	Vision Quest (1985)	['Drama', 'Romance']	['less than 300 ratings']
26562	White Nights (1985)	['Drama']	['less than 300 ratings']
26564	'Round Midnight (1986)	['Drama', 'Musical']	['musical', 'jazz', 'netwatch']
26566	Best of Times, The (1986)	['Comedy', 'Drama']	['highschool', 'related:mr. destiny (1990)', 'sport:american football']
26567	Club Paradise (1986)	['Comedy']	['bad movie but great soundtrack!', 'betamax']
26577	Nobody's Fool (1986)	['Comedy', 'Romance']	
26578	Sacrifice, The (Offret - Sacraficatio) (1986)	['Drama']	"[""erlend's dvds""]"
26585	Better Tomorrow, A (Ying hung boon sik) (1986)	['Crime', 'Drama', 'Thriller']	['subgenre: heroic bloodshed', 'gun fu', 'explosions']
26599	Law of Desire (La Ley del deseo) (1987)	['Comedy', 'Drama', 'Romance']	['almodovar', 'pedro almodãƒâ³var', '1980s', 'closeted homosexual', 'correspondence', 'flaming', 'gay', 'glbt', 'letters', 'male nudity', 'masturbation', 'mother daughter relationship', 'movie business', 'movies about movies', 'not funny', 'pseudonym', 'see: happy together (buenos aires affair) (chun gwong cha sit)', 'siblings', 'teddy award', 'transsexuals', 'almodovar', 'pedro almodã³var', 'humorous', 'love triangles', 'quirky', 'racy', 'foreign', 'spanish', 'nc-17']
26603	Prince of Darkness (1987)	['Fantasy', 'Horror', 'Sci-Fi', 'Thriller']	
26606	Chinese Ghost Story, A (Sinnui yauwan) (1987)	['Action', 'Fantasy', 'Horror', 'Romance']	['library vhs', 'on computer', 'nudity (full frontal - notable)', '1.5', 'ghosts', 'stop-motion', 'sword fighting', 'wire work', 'china']
26612	Better Tomorrow II, A  (Ying hung boon sik II) (1987)	['Crime', 'Drama', 'Thriller']	
26614	Bourne Identity, The (1988)	['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']	['easily confused with other movie(s) (title)', 'matt damon', 'owned', 'remade', 'cia', 'easily confused with other movie(s) (title)']
26616	Cobra Verde (1987)	['Adventure', 'Drama']	"['werner herzog', 'dubbed in english - horrible!', 'nudity (topless - notable)', 'slave trade', ""tumey's dvds""]"
26629	Killer Klowns from Outer Space (1988)	['Comedy', 'Horror', 'Sci-Fi']	['clowns', 'dickies', 'alien invasion', 'aliens']
26649	Lonesome Dove (1989)	['Adventure', 'Drama', 'Western']	
26662	Kiki's Delivery Service (Majo no takkyÃ»bin) (1989)	['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']	"['anime', 'miyazaki', 'anime', 'miyazaki', 'anime', 'hayao miyazaki', 'do kupienia', 'anime', 'airplane', 'apprenticeship', 'artists', 'attic', 'aviation', 'bakery', 'baking', 'beneficence', 'birds', 'broomstick', 'cats', 'cows', 'cycling', 'feel-good', 'flying', 'forest', 'girl', 'library', 'painting', 'radio', 'sea', 'storm', 'talking animals', 'television', 'train', 'trains', 'watch the credits', 'zeppelin', 'anime', 'family', 'magic', 'studio ghibli', 'witch', 'anime', 'studio ghibli', 'miyazaki', 'anime', 'hayao miyazaki', 'need to buy', 'studio ghibli', 'hayao miyazaki', 'anime', 'miyazaki', 'legenda pt-br', 'on hold', 'anime', 'studio ghibli', 'anime', 'hayao miyazaki', 'studio ghibli', 'hayao miyazaki', 'anime', 'studio ghibli', 'miyazaki', 'anime', 'coming of age', 'magic', 'adventure', 'coming of age', 'studio ghibli', ""tumey's dvds"", 'great whimsical animated feature', 'king arthur', 'miyazaki', 'witch', 'adventure', 'anime', 'comedy', 'family', 'magic', 'zibri studio', 'hayao miyazaki', 'japan', 'studio ghibli', 'vhs', 'anime', 'japan', 'magic', 'miyazaki', 'animation', 'neko', 'miyazaki', 'anime', 'japan', 'studio ghibli', 'on hold']"
26663	Monsieur Hire (1989)	['Crime', 'Romance', 'Thriller']	['voyeurism', 'murder']
26676	Almost an Angel (1990)	['Comedy']	
26677	Black Rainbow (1989)	['Thriller']	['nudity (topless)']
26680	Cry-Baby (1990)	['Comedy', 'Musical', 'Romance']	['johnny depp', '1950s', 'cars', 'hair', 'jail', 'juvenile deliquent', 'motorcycle', 'on dvr', 'orphanage', 'parody', 'rock and roll', 'tattoo', 'johnny depp', 'the best movie ever!!!!!!!!', 'dysfunctional family', 'so bad it is good']
26681	Bullet in the Head (1990)	['Action', 'Drama', 'War']	['gun fu']
26682	Downtown (1990)	['Action', 'Comedy']	['police']
26686	Ghost Dad (1990)	['Comedy', 'Fantasy']	['bill cosby']
26688	Hard to Kill (1990)	['Action', 'Crime', 'Drama']	['he loses all credibility when he runs lol!', 'steven seagal']
26693	It (1990)	['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']	['based on a book', 'clowns', 'stephen king', 'based on a book', 'adapted from:book', 'author:stephen king']
26694	Ju Dou (1990)	['Drama']	
26695	Krays, The (1990)	['Drama']	['organized crime', 'less than 300 ratings']
26696	Lionheart (1990)	['Action']	['cynthia(deborah rennard) was the only performer to watch in this drek! more like l i o n a s s!']
26698	Narrow Margin (1990)	['Crime', 'Thriller']	['less than 300 ratings']
26699	Close-Up (Nema-ye Nazdik) (1990)	['Drama']	
26700	Nuns on the Run (1990)	['Comedy', 'Crime']	['catholicism', 'gangsters', 'nuns', 'nudity (topless)', 'nudity (topless)', 'bank robbery', 'british gangsters', 'christianity', 'murder', 'nuns', 'religion:xian', 'subgenre:buddies']
26704	State of Grace (1990)	['Crime', 'Drama', 'Thriller']	['new york city', 'stato di grazia', 'sean penn', 'gary oldman', 'john turturro', 'sean penn', 'stato di grazia', 'less than 300 ratings', 'gary oldman', 'john turturro', 'sean penn']
26713	Days of Being Wild (A Fei jing juen) (1991)	['Drama', 'Romance']	['1960s', 'abroad', 'adoption', 'brief encounters', 'mother-son relationship', 'on the fence', 'searching', 'time', 'to see', 'trains', 'wistful', 'affectionate', 'lyrical', 'reflective', 'sentimental']
26726	Dutch (1991)	['Comedy']	
26729	Hearts of Darkness: A Filmmakers Apocalypse (1991)	['Documentary']	['subgenre:makingof (movie)']
26734	Kiss Before Dying, A (1991)	['Thriller']	['golden raspberry (worst actress)']
26743	Only Yesterday (Omohide poro poro) (1991)	['Animation', 'Drama']	['studio ghibli', 'to see']
26744	Once Around (1991)	['Drama']	
26745	Other People's Money (1991)	['Comedy', 'Drama', 'Romance']	['danny devito']
26746	Out for Justice (1991)	['Action', 'Crime', 'Drama', 'Thriller']	['nudity (topless - brief)', 'steven seagal']
26750	Quigley Down Under (1990)	['Adventure', 'Drama', 'Western']	
26758	All the Mornings of the World (Tous les matins du monde) (1991)	['Drama', 'Romance']	['17th century', 'music', 'music']
26770	Diggstown (1992)	['Drama']	['boxers', 'cons and scams', 'deadpan', 'humorous', 'wry', 'less than 300 ratings']
26776	Porco Rosso (a.k.a. Crimson Pig) (Kurenai no buta) (1992)	['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance']	"['miyazaki', 'miyazaki', 'anime', 'hayao miyazaki', 'divx', 'japan', 'in netflix queue', 'miyazaki', 'aviation', 'pigs', 'anime', 'studio ghibli', 'hayao miyazaki', 'flying', 'flying pigs', 'anime', 'studio ghibli', 'aerial dogfights', 'anime', ""tumey's dvds"", 'politics', 'studio ghibli', 'action', 'adventure', 'anime', 'hayao miyazaki', 'romance', 'zibri studio', 'hayao miyazaki', 'japan', 'studio ghibli', 'anime', 'japan', 'studio ghibli', 'action', 'anime', 'hayao miyazaki', 'miyazaki', 'politics', 'studio ghibli', 'ummarti2007']"
